Date            Time    Q	    Flag
2012-06-20      00:00	0	V
2012-06-21      00:00	0	V
2012-06-22      00:00	0	V
2012-06-23      00:00	0	V
2012-06-24      00:00	0	V
2012-06-25      00:00	0	V
2012-06-26      00:00	0	V
2012-06-27      00:00	0	V
2012-06-28      00:00	0	V
2012-06-29      00:00	0	V
2012-06-30      00:00	0	V
2012-07-01      00:00	0	V
2012-07-02      00:00	0	V
2012-07-03      00:00	0	V
2012-07-04      00:00	0	V
2012-07-05      00:00	0	V
2012-07-06      00:00	0	V
2012-07-07      00:00	0	V
2012-07-08      00:00	0	V
2012-07-09      00:00	0	V
2012-07-10      00:00	0	V
2012-07-11      00:00	0	V
2012-07-12      00:00	0	V
2012-07-13      00:00	0	V
2012-07-14      00:00	0	V
2012-07-15      00:00	0	V
2012-07-16      00:00	0	V
2012-07-17      00:00	0	V
2012-07-18      00:00	0	V
2012-07-19      00:00	0	V
2012-07-20      00:00	0	V
2012-07-21      00:00	0	V
2012-07-22      00:00	0	V
2012-07-23      00:00	0	V
2012-07-24      00:00	0	V
2012-07-25      00:00	0	V
2012-07-26      00:00	0	V
2012-07-27      00:00	0	V
2012-07-28      00:00	0	V
2012-07-29      00:00	0	V
2012-07-30      00:00	0	V
2012-07-31      00:00	0	V
2012-08-01      00:00	0	V
2012-08-02      00:00	0	V
2012-08-03      00:00	0	V
2012-08-04      00:00	0	V
2012-08-05      00:00	0	V
2012-08-06      00:00	0	V
2012-08-07      00:00	0	V
2012-08-08      00:00	0	V
2012-08-09      00:00	0	V
2012-08-10      00:00	0	V
2012-08-11      00:00	0	V
2012-08-12      00:00	0	V
2012-08-13      00:00	0	V
2012-08-14      00:00	0	V
2012-08-15      00:00	0	V
2012-08-16      00:00	0	V
2012-08-17      00:00	0	V
2012-08-18      00:00	0	V
2012-08-19      00:00	0	V
2012-08-20      00:00	0	V
2012-08-21      00:00	0	V
2012-08-22      00:00	0	V
2012-08-23      00:00	0	V
2012-08-24      00:00	0.03	V
2012-08-25      00:00	0.01	V
2012-08-26      00:00	0	V
2012-08-27      00:00	0	V
2012-08-28      00:00	0.03	V
2012-08-29      00:00	0.04	V
2012-08-30      00:00	0.09	V
2012-08-31      00:00	0.02	V
2012-09-01      00:00	0.01	V
2012-09-02      00:00	0	V
2012-09-03      00:00	0	V
2012-09-04      00:00	0.01	V
2012-09-05      00:00	0.01	V
2012-09-06      00:00	0.01	V
2012-09-07      00:00	0	V
2012-09-08      00:00	0	V
2012-09-09      00:00	0.11	V
2012-09-10      00:00	0.02	V
2012-09-11      00:00	0.01	V
2012-09-12      00:00	0	V
2012-09-13      00:00	0	V
2012-09-14      00:00	0	V
2012-09-15      00:00	0	V
2012-09-16      00:00	0	V
2012-09-17      00:00	0	V
2012-09-18      00:00	0	V
2012-09-19      00:00	0	V
2012-09-20      00:00	0	V
2012-09-21      00:00	0	V
2012-09-22      00:00	0	V
2012-09-23      00:00	0	V
2012-09-24      00:00	0	V
2012-09-25      00:00	0	V
2012-09-26      00:00	0	V
2012-09-27      00:00	0	V
2012-09-28      00:00	0	V
2012-09-29      00:00	0	V
2012-09-30      00:00	0	V
2012-10-01      00:00	0	V
2012-10-02      00:00	0	V
2012-10-03      00:00	0	V
2012-10-04      00:00	0	V
2012-10-05      00:00	0	V
2012-10-06      00:00	0	V
2012-10-07      00:00	0	V
2012-10-08      00:00	0	V
2012-10-09      00:00	0	V
2012-10-10      00:00	0	V
2012-10-11      00:00	0	V
2012-10-12      00:00	0	V
2012-10-13      00:00	0	V
2012-10-14      00:00	0	V
2012-10-15      00:00	0	V
2012-10-16      00:00	0	V
2012-10-17      00:00	0	V
2012-10-18      00:00	0	V
2012-10-19      00:00	0	V
2012-10-20      00:00	0	V
2012-10-21      00:00	0	V
2012-10-22      00:00	0	V
2012-10-23      00:00	0	V
2012-10-24      00:00	0	V
2012-10-25      00:00	0	V
2012-10-26      00:00	0	V
2012-10-27      00:00	0	V
2012-10-28      00:00	0	V
2012-10-29      00:00	0	V
2012-10-30      00:00	0	V
2012-10-31      00:00	0	V
2012-11-01      00:00	0	V
2012-11-02      00:00	0	V
2012-11-03      00:00	0	V
2012-11-04      00:00	0	V
2012-11-05      00:00	0	V
2012-11-06      00:00	0	V
2012-11-07      00:00	0	V
2012-11-08      00:00	0	V
2012-11-09      00:00	0	V
2012-11-10      00:00	0	V
2012-11-11      00:00	0	V
2012-11-12      00:00	0	V
2012-11-13      00:00	0	V
2012-11-14      00:00	0	V
2012-11-15      00:00	0	V
2012-11-16      00:00	0	V
2012-11-17      00:00	0	V
2012-11-18      00:00	0	V
2012-11-19      00:00	0	V
2012-11-20      00:00	0	V
2012-11-21      00:00	0	V
2012-11-22      00:00	0	V
2012-11-23      00:00	0	V
2012-11-24      00:00	0	V
2012-11-25      00:00	0	V
2012-11-26      00:00	0	V
2012-11-27      00:00	0	V
2012-11-28      00:00	0	V
2012-11-29      00:00	0	V
2012-11-30      00:00	0	V
2012-12-01      00:00	0	V
2012-12-02      00:00	0	V
2012-12-03      00:00	0	V
2012-12-04      00:00	0	V
2012-12-05      00:00	0	V
2012-12-06      00:00	0	V
2012-12-07      00:00	0	V
2012-12-08      00:00	0	V
2012-12-09      00:00	0	V
2012-12-10      00:00	0	V
2012-12-11      00:00	0	V
2012-12-12      00:00	0	V
2012-12-13      00:00	0	V
2012-12-14      00:00	0	V
2012-12-15      00:00	0	V
2012-12-16      00:00	0	V
2012-12-17      00:00	0	V
2012-12-18      00:00	0	V
2012-12-19      00:00	0	V
2012-12-20      00:00	0	V
2012-12-21      00:00	0	V
2012-12-22      00:00	0	V
2012-12-23      00:00	0	V
2012-12-24      00:00	0	V
2012-12-25      00:00	0	V
2012-12-26      00:00	0	V
2012-12-27      00:00	0.01	V
2012-12-28      00:00	0.01	V
2012-12-29      00:00	0.04	V
2012-12-30      00:00	0.03	V
2012-12-31      00:00	0.01	V
